iter	Passed	Remaining
7660	1608995	491246
7661	1609192	491032
7662	1609344	490804
7663	1609513	490582
7664	1609794	490394
7665	1610131	490222
7666	1610391	490027
7667	1610606	489819
7668	1610742	489586
7669	1610941	489373
7670	1611252	489193
7671	1611543	489008
7672	1611803	488813
7673	1612041	488612
7674	1612254	488402
7675	1612432	488182
7676	1612577	487953
7677	1612915	487782
7678	1613254	487610
7679	1613405	487383
7680	1613648	487182
7681	1613863	486974
7682	1614071	486763
7683	1614285	486554
7684	1614671	486397
7685	1614958	486210
7686	1615167	486000
7687	1615336	485777
7688	1615566	485573
7689	1615826	485378
7690	1616093	485185
7691	1616478	485027
7692	1616645	484804
7693	1616890	484604
7694	1617165	484413
7695	1617409	484214
7696	1617892	484085
7697	1618283	483929
7698	1618500	483721
7699	1618769	483528
7700	1618895	483293
7701	1619058	483068
7702	1619272	482859
7703	1619557	482671
7704	1619948	482515
7705	1620237	482328
7706	1620421	482110
7707	1620538	481872
7708	1620711	481651
7709	1620886	481430
7710	1621161	481239
7711	1621470	481058
7712	1621749	480868
7713	1621945	480654
7714	1622166	480447
7715	1622277	480207
7716	1622718	480065
7717	1622999	479876
7718	1623190	479660
7719	1623412	479453
7720	1623592	479234
7721	1623840	479035
7722	1624070	478830
7723	1624346	478639
7724	1624691	478468
7725	1624931	478267
7726	1625157	478061
7727	1625407	477863
7728	1625967	477755
7729	1626267	477571
7730	1626459	477355
7731	1626679	477148
7732	1626945	476953
7733	1627105	476729
7734	1627488	476568
7735	1627836	476398
7736	1628067	476194
7737	1628216	475965
7738	1628404	475749
7739	1628652	475549
7740	1628863	475339
7741	1629129	475145
7742	1629337	474934
7743	1629650	474753
7744	1629785	474521
7745	1629990	474308
7746	1630176	474091
7747	1630306	473857
7748	1630724	473707
7749	1631012	473519
7750	1631273	473323
7751	1631439	473100
7752	1631686	472900
7753	1631847	472675
7754	1632068	472468
7755	1632419	472298
7756	1632733	472118
7757	1633067	471943
7758	1633346	471752
7759	1633654	471570
7760	1633961	471387
7761	1634224	471192
7762	1634385	470967
7763	1634623	470764
7764	1634780	470538
7765	1635022	470337
7766	1635453	470190
7767	1635720	469995
7768	1635877	469770
7769	1636055	469550
7770	1636200	469320
7771	1636454	469122
7772	1636652	468908
7773	1637036	468747
7774	1637311	468555
7775	1637498	468337
7776	1637756	468141
7777	1637990	467937
7778	1638140	467709
7779	1638429	467520
7780	1638789	467352
7781	1639021	467148
7782	1639268	466948
7783	1639444	466727
7784	1639648	466515
7785	1639837	466298
7786	1640201	466131
7787	1640644	465986
7788	1640870	465780
7789	1641059	465563
7790	1641282	465356
7791	1641467	465138
7792	1641868	464981
7793	1642191	464803
7794	1642476	464613
7795	1642724	464413
7796	1642934	464202
7797	1643075	463971
7798	1643298	463764
7799	1643660	463596
7800	1644044	463434
7801	1644361	463253
7802	1644702	463079
7803	1645168	462940
7804	1645550	462778
7805	1645885	462602
7806	1646118	462397
7807	1646356	462194
7808	1646584	461988
7809	1646943	461818
7810	1647214	461624
7811	1647472	461427
7812	1647688	461217
7813	1647867	460997
7814	1648015	460769
7815	1648195	460550
7816	1648473	460357
7817	1648743	460163
7818	1648891	459935
7819	1649171	459743
7820	1649352	459524
7821	1649587	459320
7822	1649908	459139
7823	1650159	458940
7824	1650404	458738
7825	1650537	458506
7826	1650698	458281
7827	1650848	458053
7828	1651012	457829
7829	1651135	457594
7830	1651264	457360
7831	1651663	457202
7832	1652004	457027
7833	1652275	456832
7834	1652409	456600
7835	1652594	456382
7836	1652893	456196
7837	1653142	455995
7838	1653418	455802
7839	1653706	455613
7840	1653927	455404
7841	1654055	455171
7842	1654183	454937
7843	1654405	454729
7844	1654753	454556
7845	1655023	454361
7846	1655306	454170
7847	1655498	453954
7848	1655680	453735
7849	1655876	453520
7850	1656076	453306
7851	1656516	453158
7852	1656771	452959
7853	1656980	452747
7854	1657169	452530
7855	1657374	452318
7856	1657530	452092
7857	1657709	451872
7858	1658008	451685
7859	1658235	451478
7860	1658462	451272
7861	1658658	451057
7862	1658920	450859
7863	1659111	450643
7864	1659490	450478
7865	1659770	450285
7866	1660034	450089
7867	1660198	449865
7868	1660473	449671
7869	1660637	449448
7870	1660849	449237
7871	1661320	449096
7872	1661560	448893
7873	1661842	448701
7874	1662061	448492
7875	1662238	448272
7876	1662526	448082
7877	1662814	447891
7878	1663083	447696
7879	1663355	447501
7880	1663529	447280
7881	1663727	447066
7882	1663861	446834
7883	1664255	446672
7884	1664605	446498
7885	1664844	446294
7886	1665006	446070
7887	1665200	445854
7888	1665406	445642
7889	1665747	445465
7890	1666032	445274
7891	1666212	445055
7892	1666362	444827
7893	1666538	444607
7894	1666675	444376
7895	1666843	444153
7896	1667027	443935
7897	1667300	443740
7898	1667671	443572
7899	1667879	443360
7900	1668132	443160
7901	1668291	442935
7902	1668472	442716
7903	1668652	442496
7904	1669056	442336
7905	1669305	442135
7906	1669472	441912
7907	1669659	441695
7908	1669922	441498
7909	1670098	441277
7910	1670437	441100
7911	1670746	440914
7912	1671087	440737
7913	1671351	440540
7914	1671529	440320
7915	1671733	440107
7916	1671930	439892
7917	1672220	439702
7918	1672613	439538
7919	1672940	439358
7920	1673266	439176
7921	1673699	439024
7922	1674111	438865
7923	1674343	438659
7924	1674569	438451
7925	1674795	438244
7926	1674983	438027
7927	1675360	437859
7928	1675725	437687
7929	1675939	437477
7930	1676275	437298
7931	1676399	437064
7932	1676565	436841
7933	1676732	436618
7934	1677024	436427
7935	1677354	436247
7936	1677652	436058
7937	1677825	435837
7938	1678090	435639
7939	1678272	435420
7940	1678604	435240
7941	1678836	435034
7942	1679163	434853
7943	1679480	434669
7944	1679776	434479
7945	1680029	434278
7946	1680539	434144
7947	1680934	433980
7948	1681380	433829
7949	1681780	433666
7950	1682168	433500
7951	1682700	433371
7952	1683003	433183
7953	1683346	433005
7954	1683627	432811
7955	1683875	432609
7956	1684204	432427
7957	1684466	432229
7958	1684680	432018
7959	1684866	431799
7960	1685075	431587
7961	1685487	431427
7962	1685841	431251
7963	1686086	431048
7964	1686233	430820
7965	1686429	430604
7966	1686608	430384
7967	1686754	430156
7968	1687010	429955
7969	1687435	429798
7970	1687640	429585
7971	1687851	429373
7972	1688130	429178
7973	1688310	428958
7974	1688545	428753
7975	1688810	428554
7976	1689031	428345
7977	1689264	428138
7978	1689422	427913
7979	1689646	427705
7980	1689848	427490
7981	1690328	427346
7982	1690589	427147
7983	1690939	426970
7984	1691131	426753
7985	1691320	426536
7986	1691566	426333
7987	1691991	426175
7988	1692210	425965
7989	1692402	425748
7990	1692591	425530
7991	1692879	425338
7992	1693108	425130
7993	1693599	424988
7994	1693906	424800
7995	1694135	424593
7996	1694368	424386
7997	1694568	424171
7998	1695090	424037
7999	1695447	423861
8000	1695850	423697
8001	1696149	423507
8002	1696372	423298
8003	1696560	423080
8004	1696816	422879
8005	1697128	422692
8006	1697412	422498
8007	1697614	422283
8008	1697774	422058
8009	1697938	421834
8010	1698310	421662
8011	1698717	421498
8012	1699059	421319
8013	1699246	421101
8014	1699429	420881
8015	1699560	420649
8016	1699672	420412
8017	1699799	420179
8018	1700329	420046
8019	1700597	419848
8020	1700837	419642
8021	1701021	419424
8022	1701233	419211
8023	1701405	418990
8024	1701544	418760
8025	1701741	418544
8026	1702213	418396
8027	1702476	418196
8028	1702652	417975
8029	1702835	417756
8030	1703122	417562
8031	1703384	417363
8032	1703693	417174
8033	1703999	416985
8034	1704142	416756
8035	1704356	416545
8036	1704656	416354
8037	1705068	416191
8038	1705439	416017
8039	1705611	415795
8040	1705785	415574
8041	1705933	415346
8042	1706083	415119
8043	1706260	414898
8044	1706573	414711
8045	1706892	414524
8046	1707160	414326
8047	1707350	414108
8048	1707535	413890
8049	1707749	413678
8050	1708156	413513
8051	1708400	413309
8052	1708722	413123
8053	1708961	412917
8054	1709114	412691
8055	1709299	412472
8056	1709481	412253
8057	1709823	412072
8058	1710157	411889
8059	1710433	411692
8060	1710599	411469
8061	1710826	411260
8062	1711006	411040
8063	1711149	410811
8064	1711542	410642
8065	1712140	410523
8066	1712433	410330
8067	1712619	410111
8068	1712838	409900
8069	1713037	409685
8070	1713309	409487
8071	1713637	409302
8072	1713906	409104
8073	1714050	408875
8074	1714257	408662
8075	1714423	408438
8076	1714617	408222
8077	1714994	408049
8078	1715272	407852
8079	1715491	407641
8080	1715654	407417
8081	1715783	407185
8082	1715939	406959
8083	1716105	406736
8084	1716321	406525
8085	1716705	406353
8086	1717139	406193
8087	1717369	405985
8088	1717733	405809
8089	1717907	405587
8090	1718084	405366
8091	1718376	405173
8092	1718748	404998
8093	1718983	404791
8094	1719111	404559
8095	1719280	404336
8096	1719470	404119
8097	1719955	403970
8098	1720249	403777
8099	1720505	403575
8100	1720739	403368
8101	1720924	403149
8102	1721106	402929
8103	1721323	402718
8104	1721715	402547
8105	1722170	402392
8106	1722470	402200
8107	1722801	402015
8108	1722994	401798
8109	1723370	401624
8110	1723712	401441
8111	1724000	401246
8112	1724210	401033
8113	1724405	400816
8114	1724533	400584
8115	1724714	400364
8116	1724870	400139
8117	1725279	399972
8118	1725623	399790
8119	1725947	399603
8120	1726231	399407
8121	1726420	399189
8122	1726809	399017
8123	1727292	398867
8124	1727533	398661
8125	1727706	398439
8126	1727867	398215
8127	1728010	397986
8128	1728150	397757
8129	1728342	397539
8130	1728548	397326
8131	1728863	397136
8132	1729084	396926
8133	1729265	396706
8134	1729393	396474
8135	1729546	396248
8136	1729739	396031
8137	1730086	395849
8138	1730405	395660
8139	1730636	395452
8140	1730837	395237
8141	1731052	395025
8142	1731183	394794
8143	1731351	394571
8144	1731481	394339
8145	1731859	394164
8146	1732240	393990
8147	1732381	393761
8148	1732566	393542
8149	1732753	393324
8150	1733040	393128
8151	1733241	392913
8152	1733531	392718
8153	1733818	392522
8154	1734065	392317
8155	1734165	392079
8156	1734352	391861
8157	1734602	391656
8158	1735046	391496
8159	1735339	391301
8160	1735493	391076
8161	1735691	390860
8162	1735807	390625
8163	1735985	390405
8164	1736131	390177
8165	1736497	389999
8166	1736758	389797
8167	1737006	389593
8168	1737199	389376
8169	1737459	389173
8170	1737634	388952
8171	1737786	388726
8172	1738029	388520
8173	1738294	388319
8174	1738579	388123
8175	1738783	387908
8176	1738915	387678
8177	1739116	387462
8178	1739323	387248
8179	1739774	387089
8180	1740074	386895
8181	1740286	386682
8182	1740483	386466
8183	1740716	386258
8184	1740888	386037
8185	1741242	385855
8186	1741539	385661
8187	1741801	385459
8188	1741941	385230
8189	1742089	385003
8190	1742289	384788
8191	1742452	384564
8192	1742687	384357
8193	1743139	384197
8194	1743376	383989
8195	1743488	383754
8196	1743655	383531
8197	1743782	383300
8198	1743958	383079
8199	1744125	382856
8200	1744381	382653
8201	1744652	382453
8202	1744890	382246
8203	1745020	382015
8204	1745270	381811
8205	1745489	381599
8206	1745711	381389
8207	1746138	381223
8208	1746497	381042
8209	1746648	380816
8210	1746838	380598
8211	1747043	380384
8212	1747219	380163
8213	1747500	379965
8214	1747861	379784
8215	1748292	379619
8216	1748570	379420
8217	1748793	379210
8218	1748985	378992
8219	1749152	378770
8220	1749501	378586
8221	1749846	378402
8222	1750078	378194
8223	1750370	377998
8224	1750619	377793
8225	1751087	377635
8226	1751543	377474
8227	1751821	377276
8228	1751980	377051
8229	1752138	376826
8230	1752365	376616
8231	1752592	376407
8232	1752948	376224
8233	1753566	376098
8234	1753824	375895
8235	1754028	375680
8236	1754197	375458
8237	1754457	375255
8238	1754747	375058
8239	1755042	374863
8240	1755279	374655
8241	1755497	374443
8242	1755676	374223
8243	1755841	374000
8244	1755987	373773
8245	1756372	373596
8246	1756693	373406
8247	1756920	373196
8248	1757147	372986
8249	1757366	372774
8250	1757561	372557
8251	1757758	372341
8252	1758177	372172
8253	1758424	371966
8254	1758560	371736
8255	1758711	371510
8256	1758859	371284
8257	1759002	371056
8258	1759153	370830
8259	1759261	370595
8260	1759539	370395
8261	1759828	370198
8262	1760046	369986
8263	1760236	369768
8264	1760397	369544
8265	1760503	369309
8266	1760624	369077
8267	1760767	368849
8268	1761088	368659
8269	1761344	368455
8270	1761573	368245
8271	1761676	368009
8272	1761813	367780
8273	1761968	367555
8274	1762134	367333
8275	1762400	367131
8276	1762830	366963
8277	1763128	366768
8278	1763292	366545
8279	1763444	366319
8280	1763640	366102
8281	1763828	365884
8282	1764039	365671
8283	1764364	365481
8284	1764699	365293
8285	1764863	365070
8286	1765136	364870
8287	1765349	364657
8288	1765537	364439
8289	1765801	364236
8290	1766147	364050
8291	1766421	363850
8292	1766618	363634
8293	1766773	363409
8294	1766961	363191
8295	1767170	362977
8296	1767541	362796
8297	1767813	362595
8298	1767958	362368
8299	1768285	362178
8300	1768476	361961
8301	1768791	361769
8302	1769027	361560
8303	1769501	361400
8304	1769666	361178
8305	1769888	360966
8306	1770046	360742
8307	1770277	360533
8308	1770639	360350
8309	1770945	360156
8310	1771212	359953
8311	1771506	359757
8312	1771696	359539
8313	1771934	359331
8314	1772356	359160
8315	1772700	358974
8316	1773010	358780
8317	1773246	358571
8318	1773496	358366
8319	1773703	358151
8320	1773906	357936
8321	1774310	357761
8322	1774666	357577
8323	1774827	357353
8324	1774978	357127
8325	1775203	356916
8326	1775382	356696
8327	1775723	356509
8328	1775999	356308
8329	1776271	356107
8330	1776380	355873
8331	1776554	355651
8332	1776705	355426
8333	1776834	355196
8334	1777183	355010
8335	1777483	354814
8336	1777748	354611
8337	1777981	354402
8338	1778177	354185
8339	1778411	353976
8340	1778668	353771
8341	1779045	353591
8342	1779269	353380
8343	1779403	353150
8344	1779583	352931
8345	1779816	352721
8346	1779984	352499
8347	1780185	352283
8348	1780413	352073
8349	1780705	351875
8350	1780947	351668
8351	1781162	351455
8352	1781398	351246
8353	1781588	351028
8354	1781895	350833
8355	1782198	350638
8356	1782305	350404
8357	1782498	350187
8358	1782692	349969
8359	1782897	349755
8360	1783040	349527
8361	1783296	349323
8362	1783721	349151
8363	1783947	348940
8364	1784054	348706
8365	1784156	348471
8366	1784307	348245
8367	1784509	348030
8368	1784670	347807
8369	1784908	347598
8370	1785134	347387
8371	1785372	347179
8372	1785588	346966
8373	1785731	346739
8374	1786009	346539
8375	1786216	346324
8376	1786689	346161
8377	1787027	345972
8378	1787282	345767
8379	1787506	345556
8380	1787714	345341
8381	1787902	345123
8382	1788319	344949
8383	1788607	344750
8384	1788834	344539
8385	1788984	344314
8386	1789091	344080
8387	1789267	343860
8388	1789401	343631
8389	1789578	343411
8390	1789839	343207
8391	1790089	343000
8392	1790258	342779
8393	1790460	342563
8394	1790640	342344
8395	1790782	342117
8396	1790942	341893
8397	1791291	341706
8398	1791695	341529
8399	1791938	341321
8400	1792103	341099
8401	1792424	340906
8402	1792610	340687
8403	1793014	340510
8404	1793347	340319
8405	1793557	340105
8406	1793736	339886
8407	1793878	339659
8408	1794049	339437
8409	1794208	339214
8410	1794509	339017
8411	1795003	338857
8412	1795230	338646
8413	1795427	338429
8414	1795639	338216
8415	1795804	337993
8416	1795970	337771
8417	1796223	337565
8418	1796534	337370
8419	1796761	337159
8420	1797015	336953
8421	1797236	336741
8422	1797418	336522
8423	1797872	336354
8424	1798279	336176
8425	1798516	335967
8426	1798701	335749
8427	1798947	335541
8428	1799125	335321
8429	1799530	335143
8430	1799817	334944
8431	1800106	334744
8432	1800371	334540
8433	1800629	334335
8434	1800914	334135
8435	1801301	333953
8436	1801591	333754
8437	1801824	333544
8438	1802059	333335
8439	1802253	333117
8440	1802562	332921
8441	1802803	332713
8442	1803050	332506
8443	1803204	332281
8444	1803393	332063
8445	1803549	331839
8446	1803719	331617
8447	1803876	331393
8448	1804266	331212
8449	1804519	331006
8450	1804712	330789
8451	1804846	330561
8452	1805004	330337
8453	1805158	330113
8454	1805295	329885
8455	1805557	329680
8456	1805897	329490
8457	1806191	329291
8458	1806409	329078
8459	1806635	328867
8460	1806899	328663
8461	1807019	328432
8462	1807232	328218
8463	1807472	328010
8464	1807733	327805
8465	1807892	327581
8466	1808093	327365
8467	1808286	327148
8468	1808487	326932
8469	1808826	326741
8470	1809108	326540
8471	1809330	326328
8472	1809525	326111
8473	1809692	325889
8474	1809838	325664
8475	1809967	325435
8476	1810222	325229
8477	1810647	325053
8478	1810937	324853
8479	1811162	324642
8480	1811390	324431
8481	1811579	324213
8482	1811807	324002
8483	1812084	323800
8484	1812365	323598
8485	1812548	323379
8486	1812799	323172
8487	1812998	322956
8488	1813437	322782
8489	1813840	322603
8490	1814056	322389
8491	1814257	322173
8492	1814396	321946
8493	1814625	321736
8494	1814792	321514
8495	1815227	321339
8496	1815522	321140
8497	1815664	320914
8498	1815819	320690
8499	1815988	320468
8500	1816185	320252
8501	1816361	320031
8502	1816544	319812
8503	1816869	319618
8504	1817144	319415
8505	1817336	319198
8506	1817500	318975
8507	1817661	318753
8508	1817810	318528
8509	1818093	318326
8510	1818379	318125
8511	1818601	317913
8512	1818817	317700
8513	1818972	317476
8514	1819162	317258
8515	1819329	317036
8516	1819471	316810
8517	1819865	316628
8518	1820133	316424
8519	1820305	316203
8520	1820425	315973
8521	1820613	315755
8522	1820742	315526
8523	1820885	315301
8524	1821052	315079
8525	1821322	314875
8526	1821675	314686
8527	1821847	314465
8528	1821972	314236
8529	1822146	314015
8530	1822256	313784
8531	1822426	313563
8532	1822560	313335
8533	1822653	313101
8534	1822926	312898
8535	1823169	312689
8536	1823394	312478
8537	1823626	312267
8538	1823843	312054
8539	1823982	311828
8540	1824116	311601
8541	1824548	311424
8542	1824872	311230
8543	1825062	311012
8544	1825181	310782
8545	1825354	310562
8546	1825593	310353
8547	1825798	310137
8548	1826218	309959
8549	1826518	309760
8550	1826678	309537
8551	1826842	309315
8552	1826966	309086
8553	1827212	308878
8554	1827456	308670
8555	1827769	308473
8556	1827954	308255
8557	1828102	308030
8558	1828237	307803
8559	1828468	307592
8560	1828678	307378
8561	1829010	307184
8562	1829286	306981
8563	1829575	306780
8564	1829805	306569
8565	1829940	306343
8566	1830096	306119
8567	1830269	305899
8568	1830431	305677
8569	1830789	305487
8570	1831034	305279
8571	1831281	305071
8572	1831459	304851
8573	1831741	304649
8574	1831919	304429
8575	1832145	304218
8576	1832414	304013
8577	1832802	303829
8578	1832977	303608
8579	1833163	303390
8580	1833363	303174
8581	1833539	302954
8582	1833812	302751
8583	1834072	302545
8584	1834310	302335
8585	1834530	302122
8586	1834761	301911
8587	1834910	301687
8588	1835118	301473
8589	1835551	301295
8590	1835872	301099
8591	1836044	300878
8592	1836289	300670
8593	1836431	300444
8594	1836670	300235
8595	1836857	300017
8596	1837153	299816
8597	1837524	299628
8598	1837707	299410
8599	1837841	299183
8600	1838004	298961
8601	1838161	298738
8602	1838289	298510
8603	1838554	298305
8604	1838832	298102
8605	1839097	297896
8606	1839284	297678
8607	1839439	297455
8608	1839618	297236
8609	1839796	297017
8610	1839982	296798
8611	1840435	296623
8612	1840665	296412
8613	1840807	296187
8614	1840932	295959
8615	1841067	295733
8616	1841211	295508
8617	1841389	295288
8618	1841590	295073
8619	1841780	294855
8620	1842094	294658
8621	1842391	294457
8622	1842546	294234
8623	1842694	294010
8624	1842829	293784
8625	1842962	293557
8626	1843174	293344
8627	1843470	293143
8628	1843826	292952
8629	1843993	292731
8630	1844136	292506
8631	1844356	292293
8632	1844610	292086
8633	1844965	291895
8634	1845337	291706
8635	1845505	291485
8636	1845655	291261
8637	1845785	291035
8638	1845944	290812
8639	1846157	290598
8640	1846330	290378
8641	1846715	290191
8642	1846964	289983
8643	1847173	289769
8644	1847332	289547
8645	1847498	289326
8646	1847708	289111
8647	1847803	288879
8648	1848039	288669
8649	1848298	288462
8650	1848658	288271
8651	1848850	288054
8652	1848987	287829
8653	1849097	287599
8654	1849276	287380
8655	1849435	287158
8656	1849644	286943
8657	1849919	286739
8658	1850210	286538
8659	1850392	286319
8660	1850576	286101
8661	1850754	285881
8662	1850947	285665
8663	1851242	285463
8664	1851488	285255
8665	1851687	285039
8666	1851839	284816
8667	1851936	284584
8668	1852113	284365
8669	1852246	284139
8670	1852453	283924
8671	1852612	283702
8672	1852886	283498
8673	1853288	283313
8674	1853482	283096
8675	1853626	282872
8676	1853767	282647
8677	1853954	282430
8678	1854161	282215
8679	1854398	282005
8680	1854690	281803
8681	1854926	281593
8682	1855094	281372
8683	1855329	281162
8684	1855536	280947
8685	1855755	280734
8686	1856163	280550
8687	1856408	280341
8688	1856579	280121
8689	1856812	279910
8690	1856989	279691
8691	1857185	279475
8692	1857429	279266
8693	1857841	279082
8694	1858137	278880
8695	1858272	278655
8696	1858410	278430
8697	1858570	278208
8698	1858751	277990
8699	1858997	277781
8700	1859395	277595
8701	1859605	277380
8702	1859788	277162
8703	1859950	276941
8704	1860184	276730
8705	1860383	276514
8706	1860867	276341
8707	1861111	276131
8708	1861332	275919
8709	1861554	275706
8710	1861729	275487
8711	1861954	275275
8712	1862189	275064
8713	1862626	274883
8714	1862825	274667
8715	1863035	274453
8716	1863232	274237
8717	1863478	274028
8718	1863740	273821
8719	1864116	273631
8720	1864411	273429
8721	1864591	273211
8722	1864787	272994
8723	1865002	272781
8724	1865323	272583
8725	1865606	272379
8726	1865820	272165
8727	1866065	271956
8728	1866193	271730
8729	1866325	271504
8730	1866520	271287
8731	1866692	271068
8732	1867036	270873
8733	1867411	270682
8734	1867624	270468
8735	1867779	270246
8736	1867973	270029
8737	1868278	269829
8738	1868577	269627
8739	1869015	269446
8740	1869283	269240
8741	1869504	269027
8742	1869692	268809
8743	1869881	268592
8744	1870032	268369
8745	1870340	268169
8746	1870579	267958
8747	1870778	267742
8748	1870939	267521
8749	1871056	267293
8750	1871219	267072
8751	1871478	266865
8752	1871837	266672
8753	1872173	266475
8754	1872402	266263
8755	1872556	266041
8756	1872680	265814
8757	1872875	265598
8758	1873055	265379
8759	1873407	265185
8760	1873689	264981
8761	1873900	264767
8762	1874141	264556
8763	1874359	264343
8764	1874554	264127
8765	1874808	263918
8766	1875224	263733
8767	1875505	263529
8768	1875702	263312
8769	1875817	263085
8770	1876010	262868
8771	1876225	262654
8772	1876438	262440
8773	1876705	262233
8774	1876969	262027
8775	1877161	261810
8776	1877269	261581
8777	1877419	261358
8778	1877599	261140
8779	1877772	260920
8780	1878078	260719
8781	1878363	260515
8782	1878588	260303
8783	1878775	260085
8784	1879025	259876
8785	1879186	259655
8786	1879430	259445
8787	1879728	259243
8788	1879994	259036
8789	1880309	258836
8790	1880494	258618
8791	1880771	258413
8792	1880976	258198
8793	1881231	257990
8794	1881522	257786
8795	1881710	257569
8796	1881926	257355
8797	1882133	257140
8798	1882317	256922
8799	1882496	256704
8800	1882819	256504
8801	1883102	256300
8802	1883356	256092
8803	1883520	255871
8804	1883647	255645
8805	1883794	255422
8806	1883908	255195
8807	1884046	254970
8808	1884405	254776
8809	1884667	254569
8810	1884874	254354
8811	1885089	254140
8812	1885261	253921
8813	1885482	253707
8814	1885652	253488
8815	1885782	253262
8816	1886148	253069
8817	1886469	252869
8818	1886663	252653
8819	1886778	252426
8820	1886974	252209
8821	1887106	251984
8822	1887264	251763
8823	1887365	251534
8824	1887523	251313
8825	1887782	251105
8826	1888213	250920
8827	1888506	250717
8828	1888667	250496
8829	1888866	250280
8830	1889027	250059
8831	1889327	249856
8832	1889627	249654
8833	1889811	249436
8834	1890000	249219
8835	1890131	248994
8836	1890377	248784
8837	1890573	248568
8838	1890903	248369
8839	1891271	248175
8840	1891484	247961
8841	1891644	247740
8842	1891807	247520
8843	1892009	247304
8844	1892157	247082
8845	1892393	246871
8846	1892816	246684
8847	1893007	246467
8848	1893220	246253
8849	1893469	246044
8850	1893649	245825
8851	1893835	245608
8852	1894095	245400
8853	1894402	245198
8854	1894608	244983
8855	1894818	244768
8856	1895035	244555
8857	1895202	244335
8858	1895536	244136
8859	1895801	243929
8860	1896128	243729
8861	1896254	243504
8862	1896398	243281
8863	1896524	243056
8864	1896715	242839
8865	1896897	242621
8866	1897256	242426
8867	1897506	242216
8868	1897814	242014
8869	1897941	241789
8870	1898122	241571
8871	1898208	241341
8872	1898377	241121
8873	1898535	240900
8874	1898749	240686
8875	1899006	240478
8876	1899393	240285
8877	1899511	240059
8878	1899704	239843
8879	1899903	239627
8880	1900032	239402
8881	1900308	239196
8882	1900576	238989
8883	1900853	238783
8884	1900990	238559
8885	1901171	238341
8886	1901335	238121
8887	1901507	237902
8888	1901906	237711
8889	1902220	237510
8890	1902462	237299
8891	1902629	237079
8892	1902744	236853
8893	1902937	236636
8894	1903105	236417
8895	1903263	236196
8896	1903485	235983
8897	1903859	235789
8898	1904145	235584
8899	1904370	235371
8900	1904577	235156
8901	1904838	234948
8902	1905099	234740
8903	1905438	234541
8904	1905617	234323
8905	1905885	234116
8906	1906146	233907
8907	1906273	233683
8908	1906596	233482
8909	1906882	233277
8910	1907147	233069
8911	1907392	232859
8912	1907578	232642
8913	1907828	232432
8914	1908087	232223
8915	1908488	232032
8916	1908836	231834
8917	1909068	231622
8918	1909219	231401
8919	1909496	231194
8920	1909744	230984
8921	1910054	230782
8922	1910468	230592
8923	1910646	230373
8924	1910823	230155
8925	1911014	229938
8926	1911173	229717
8927	1911374	229501
8928	1911680	229298
8929	1911926	229088
8930	1912037	228862
8931	1912174	228638
8932	1912361	228421
8933	1912568	228206
8934	1912756	227989
8935	1913057	227785
8936	1913298	227574
8937	1913599	227371
8938	1913801	227155
8939	1913938	226932
8940	1914132	226715
8941	1914303	226496
8942	1914506	226281
8943	1914901	226088
8944	1915163	225880
8945	1915352	225663
8946	1915489	225439
8947	1915635	225217
8948	1915812	224999
8949	1916098	224793
8950	1916381	224587
8951	1916646	224379
8952	1916775	224155
8953	1916965	223938
8954	1917208	223727
8955	1917463	223518
8956	1917799	223318
8957	1918136	223118
8958	1918383	222908
8959	1918576	222691
8960	1918780	222476
8961	1919068	222271
8962	1919227	222050
8963	1919622	221857
8964	1919898	221650
8965	1920075	221431
8966	1920238	221211
8967	1920412	220993
8968	1920581	220773
8969	1920748	220554
8970	1920935	220336
8971	1921304	220140
8972	1921549	219929
8973	1921806	219720
8974	1922030	219507
8975	1922221	219290
8976	1922366	219068
8977	1922507	218846
8978	1922790	218640
8979	1923040	218430
8980	1923279	218218
8981	1923418	217995
8982	1923636	217782
8983	1923863	217569
8984	1924271	217377
8985	1924527	217167
8986	1924770	216956
8987	1924925	216736
8988	1925081	216515
8989	1925281	216299
8990	1925532	216089
8991	1925902	215892
8992	1926250	215693
8993	1926528	215486
8994	1926795	215278
8995	1927052	215069
8996	1927219	214849
8997	1927369	214628
8998	1927604	214416
8999	1927998	214222
9000	1928275	214014
9001	1928446	213795
9002	1928613	213576
9003	1928805	213359
9004	1928983	213141
9005	1929179	212925
9006	1929421	212714
9007	1929696	212506
9008	1929893	212290
9009	1930000	212064
9010	1930130	211840
9011	1930475	211641
9012	1930851	211444
9013	1931126	211237
9014	1931391	211028
9015	1931504	210803
9016	1931627	210578
9017	1931770	210356
9018	1931993	210143
9019	1932164	209924
9020	1932539	209727
9021	1932815	209520
9022	1933009	209304
9023	1933210	209088
9024	1933364	208867
9025	1933588	208654
9026	1933704	208429
9027	1934035	208228
9028	1934305	208019
9029	1934584	207812
9030	1934815	207600
9031	1935014	207384
9032	1935209	207167
9033	1935369	206947
9034	1935592	206734
9035	1936005	206541
9036	1936269	206332
9037	1936460	206115
9038	1936631	205897
9039	1936867	205685
9040	1936979	205459
9041	1937243	205251
9042	1937498	205041
9043	1937746	204830
9044	1937917	204611
9045	1938127	204396
9046	1938267	204174
9047	1938471	203959
9048	1938832	203760
9049	1939098	203551
9050	1939390	203345
9051	1939498	203120
9052	1939647	202899
9053	1939806	202679
9054	1939952	202457
9055	1940117	202238
9056	1940263	202017
9057	1940664	201822
